sampling_type,flag_country,year,trip_code,harbour,n_sets_hauls,days_at_sea,sampling_method,aggregation_level,station_number,duration_fishing_operation,initial_latitude,initial_longitude,final_latitude,final_longitude,depth_fishing_operation,water_depth,catch_registration,species_registration,date,area,fishing_activity_category_national,fishing_activity_category_eu_l6,species,catch_category,weight,subsample_weight,sex,maturity_method,maturity_scale,maturity_stage,ageing_method,age,length_code,length_class,number_at_length,commercial_size_category_scale,commercial_size_category,fish_id,individual_weight
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,110,1,ITA,LIII,6014994,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015009,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015010,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,110,1,ITA,LIII,6015011,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,LIII,6015012,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,145,1,ITA,LIII,6015013,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,150,1,ITA,LIII,6015014,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,175,1,ITA,LIII,6015015,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,160,1,ITA,LIII,6015016,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,165,1,ITA,LIII,6015017,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,175,1,ITA,LIII,6015018,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,175,1,ITA,LIII,6015019,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015007,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015008,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,190,1,ITA,LIII,6015022,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,205,1,ITA,LIII,6015023,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,205,1,ITA,LIII,6015024,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,205,1,ITA,LIII,6015025,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LIII,6015026,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,190,1,ITA,LIII,6015027,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,185,1,ITA,LIII,6015028,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,150,1,ITA,LIII,6015029,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,175,1,ITA,LIII,6015030,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,165,1,ITA,LIII,6015031,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,160,1,ITA,LIII,6015032,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,180,1,ITA,LIII,6015020,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,180,1,ITA,LIII,6015021,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015104,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6015105,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,LIII,6015106,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015107,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,105,1,ITA,LIII,6015108,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,LIII,6015109,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,150,1,ITA,LIII,6015110,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6014992,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6014991,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,25970,3710,F,Macr,Medits scales,2a,OWR,0,scm,295,1,ITA,LI,6014510,160
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,25970,3710,F,Macr,Medits scales,2a,OWR,0,scm,285,1,ITA,LI,6014511,1674
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,25970,3710,F,Macr,Medits scales,2a,OWR,0,scm,335,1,ITA,LI,6014512,2532
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,25970,3710,F,Macr,Medits scales,2c,OWR,0,scm,310,1,ITA,LI,6014509,224
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,25970,3710,F,Macr,Medits scales,2a,OWR,0,scm,305,1,ITA,LI,6014513,2223
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,25970,3710,F,Macr,Medits scales,2a,OWR,0,scm,330,1,ITA,LI,6014514,2856
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,25970,3710,F,Macr,Medits scales,2b,OWR,0,scm,360,1,ITA,LI,6014515,3212
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,25970,3710,M,Macr,Medits scales,3,OWR,35,scm,335,1,ITA,LI,6014520,2636
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,25970,3710,F,Macr,Medits scales,2b,OWR,0,scm,420,1,ITA,LI,6014517,5566
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,25970,3710,F,Macr,Medits scales,2b,OWR,0,scm,425,1,ITA,LI,6014518,6709
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,25970,3710,M,Macr,Medits scales,2c,OWR,3,scm,325,1,ITA,LI,6014519,250
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,25970,3710,F,Macr,Medits scales,2b,OWR,0,scm,350,1,ITA,LI,6014516,3345
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6014550,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,265,1,ITA,LII,6014551,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,205,1,ITA,LII,6014552,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,210,1,ITA,LII,6014553,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,215,1,ITA,LII,6014549,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,230,1,ITA,LII,6014562,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LII,6014563,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,M,Macr,Medits scales,2c,OWR,0,scm,250,1,ITA,LII,6014523,123
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,F,Macr,Medits scales,2a,OWR,0,scm,265,1,ITA,LII,6014524,1289
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,200,1,ITA,LII,6014554,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,260,1,ITA,LII,6014555,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,240,1,ITA,LII,6014556,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,205,1,ITA,LII,6014557,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,205,1,ITA,LII,6014558,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,235,1,ITA,LII,6014559,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,240,1,ITA,LII,6014560,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,215,1,ITA,LII,6014561,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,F,Macr,Medits scales,1,OWR,0,scm,215,1,ITA,LII,6014533,663
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,M,Macr,Medits scales,2c,OWR,0,scm,245,1,ITA,LII,6014534,934
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,M,Macr,Medits scales,2b,OWR,0,scm,245,1,ITA,LII,6014535,1057
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,255,1,ITA,LII,6014536,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,245,1,ITA,LII,6014537,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,M,Macr,Medits scales,2c,OWR,0,scm,240,1,ITA,LII,6014525,957
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,M,Macr,Medits scales,2b,OWR,0,scm,240,1,ITA,LII,6014526,864
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,F,Macr,Medits scales,2a,OWR,0,scm,290,1,ITA,LII,6014527,1659
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,F,Macr,Medits scales,1,OWR,0,scm,240,1,ITA,LII,6014528,867
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,M,Macr,Medits scales,2b,OWR,0,scm,260,1,ITA,LII,6014529,1277
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,M,Macr,Medits scales,2c,OWR,0,scm,255,1,ITA,LII,6014530,1204
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,F,Macr,Medits scales,1,OWR,0,scm,240,1,ITA,LII,6014531,922
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,M,Macr,Medits scales,2c,OWR,0,scm,225,1,ITA,LII,6014532,786
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,230,1,ITA,LII,6014547,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,215,1,ITA,LII,6014548,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,F,Macr,Medits scales,1,OWR,0,scm,275,1,ITA,LII,6014521,1511
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,F,Macr,Medits scales,2a,OWR,0,scm,270,1,ITA,LII,6014522,1369
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,265,1,ITA,LII,6014540,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6014541,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LII,6014538,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,215,1,ITA,LII,6014539,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,250,1,ITA,LII,6014544,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6014545,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6014542,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,230,1,ITA,LII,6014543,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,12300,4100,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LII,6014546,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,3200,1600,N,Macr,Medits scales,0,OWR,0,scm,215,1,ITA,LIII,6014591,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,3200,1600,N,Macr,Medits scales,0,OWR,0,scm,205,1,ITA,LIII,6014592,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,3200,1600,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,LIII,6014589,155
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,3200,1600,N,Macr,Medits scales,0,OWR,0,scm,210,1,ITA,LIII,6014590,0
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,3200,1600,M,Macr,Medits scales,1,OWR,0,scm,140,1,ITA,LIII,6014564,189
S,ITA,2020,25724,ITMFR,2,1,SelfSampling,T,999,12,0,0,0,0,122,0,All,All,2020-06-24,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,3200,1600,F,Macr,Medits scales,1,OWR,0,scm,145,1,ITA,LIII,6014565,204
